GID,predOf,DMCg,logFSY,logFRY,PA,StC,Anthractnose,ManchaBranca,ManchaParda,QueimaFolhas
BGM-1408,GEBV,-0.105876784,-0.051754075,-0.006615934,0.128893495,0.328921358,0,0.095504259,0.002976021,0.002476245
BGM-1409,GEBV,1.118720929,0.262616441,0.313998471,0.844028668,-0.098632785,0,0.076787152,-0.07465822,-0.006312251
BGM-1410,GEBV,1.05686005,0.239981302,0.17344321,0.115284105,0.527761401,0,-0.087523467,-0.002308124,0.001239233
BGM-1412,GEBV,1.318923706,0.225699477,0.165407384,0.269471217,0.418154224,0,-0.081169492,0.004774587,0.001917275
BGM-1413,GEBV,0.347013512,-0.206001386,-0.835406027,1.100925887,1.288189798,0,0.269646159,0.043982031,0.005491956
BGM-1414,GEBV,-0.496974176,-0.485644787,-0.314210938,1.350940935,0.974386823,0,0.004452342,0.002678394,-0.000667342
BGM-1415,GEBV,0.791230442,-0.060883928,-0.298592966,0.361020613,0.709039393,0,-0.066160139,0.062333108,0.001647397
BGM-1416,GEBV,1.388332796,0.174504696,-0.178652478,-0.861072327,0.472750358,0,0.056601345,-0.063657738,-0.004950971
BGM-1417,GEBV,-1.348532324,-0.027910406,-0.234490287,-0.092500198,0.883775432,0,-0.028820292,0.06932444,0.003432152
BGM-1419,GEBV,1.084754057,-0.044651652,-0.238610261,0.664774786,0.600306404,0,-0.019720048,-0.026626348,-0.00598184
BGM-1420,GEBV,0.164263872,0.271461517,-0.099067246,-0.117442251,-0.312581935,0,0.001057861,-0.115619965,-0.01267402
BGM-1422,GEBV,0.834515752,-0.376368486,-0.387228407,1.068981873,2.398403209,0,0.067137994,-0.013495389,-0.005194091
BGM-1423,GEBV,-0.06667863,-0.002466487,-0.056808215,0.837641383,1.748129466,0,-0.086364995,-0.092018066,-0.00986374
BGM-1429,GEBV,-0.565010576,-0.016477553,-0.096120681,0.93898982,1.67885207,0,-0.097851473,-0.091205883,-0.009768866
BGM-1432,GEBV,0.884874853,0.12072546,-0.103904983,-0.11940875,-0.758837246,0,0.048153127,-0.012211451,-0.000569151
BGM-1436,GEBV,-3.954076353,-0.419307249,-0.302254362,-0.46932287,-1.010217805,0,-0.082002513,-0.047908803,-0.001407894
BGM-1437,GEBV,1.04286797,0.182583522,0.119654038,0.121929632,-0.257103555,0,0.032115177,0.060846353,0.008698637
BGM-1442,GEBV,-0.942751393,-0.340869933,-0.237209278,-0.376002819,-0.249349759,0,-0.084950175,-0.035785071,0.001447343
BGM-1444,GEBV,-0.866837681,-0.482968253,-0.267336099,1.458404477,0.937427371,0,-6.72E-05,0.002810097,-0.000772487
BGM-1446,GEBV,-0.912426282,-0.495340545,-0.301710979,1.228223742,0.861575008,0,0.007144512,0.01756653,0.000640789
BGM-1447,GEBV,1.052719893,0.462666015,-0.030752166,-1.088146013,0.122368088,0,0.134228797,-0.03715063,-0.007015312
BGM-1451,GEBV,0.006074572,-0.221433605,-0.832376526,1.005734985,1.171448882,0,0.261419201,0.046550574,0.005603375
BGM-1452,GEBV,-1.71787151,-0.331406301,-0.334116111,0.911088693,-0.665919196,0,-0.094564917,-0.054664795,-0.002579225
BGM-1453,GEBV,0.487024676,0.043109072,-0.076972549,0.862856239,-0.062471723,0,0.03155201,-0.050559376,-0.005318033
BGM-1454,GEBV,0.416781161,0.037217586,0.060972503,0.817883249,-0.645488495,0,-0.034468829,-0.086149324,-0.008872063
BGM-1456,GEBV,-0.047376317,0.130242938,0.103881832,-0.342615939,-0.537251575,0,0.017174244,0.003804649,0.001216777
BGM-1457,GEBV,-0.321675354,-0.38215241,-0.157269156,-1.759189708,0.18418416,0,0.119818088,0.027564042,-0.002369511
BGM-1458,GEBV,2.136890126,0.101565055,-0.334352927,0.376081275,-0.542089583,0,0.015617303,0.035690086,0.005482466
BGM-1464,GEBV,-0.944643859,-0.307611667,-0.086280321,-0.077296937,-0.629752258,0,0.131094144,0.105938316,0.015037512
BGM-1465,GEBV,-1.018726983,-0.356498325,-0.289434784,-0.324024004,-0.199347931,0,-0.119252187,-0.033080678,0.00186636
BGM-1466,GEBV,0.023779317,-0.218462884,-0.283053183,0.199493556,0.104761224,0,0.119362147,0.017141674,0.001521334
BGM-1472,GEBV,1.153067928,-0.312805725,-0.559742716,0.697060362,0.871738636,0,0.031683279,-0.04113156,0.001031451
BGM-1474,GEBV,-0.479803855,-0.046567432,-0.150348018,0.845660334,1.678711188,0,-0.092577524,-0.089815634,-0.009816455
BGM-1475,GEBV,-0.643237055,-0.177001429,-0.352878799,-1.097062475,-0.818497771,0,0.045069026,0.034605798,0.001622071
BGM-1479,GEBV,-1.763573971,0.168231335,-0.283071406,-1.39164659,0.033398141,0,0.018207722,0.051426917,0.006298767
BGM-1480,GEBV,-0.248085691,-0.069208782,-0.118650321,0.015363089,0.50707621,0,0.106561509,-0.119331768,-0.015823973
BGM-1481,GEBV,0.002222094,0.118668336,0.052078413,-0.164338496,-0.596653838,0,0.028750275,0.003466871,0.00045454
BGM-1483,GEBV,-0.044519389,-0.176448056,-0.251822613,0.317571721,0.195012157,0,0.011847075,-0.027614291,2.01E-06
BGM-1484,GEBV,0.351376462,0.109317498,0.057874442,0.770791588,-0.464018996,0,0.125638713,0.083155516,0.00470909
BGM-1485,GEBV,-2.171253719,0.065947932,-0.359620578,-1.228328535,0.15128606,0,0.030048164,0.061395851,0.007228469
BGM-1488,GEBV,-0.204743567,-0.00868213,-0.109397628,0.917869144,1.83112146,0,-0.091481746,-0.086143025,-0.009227497
BGM-1489,GEBV,0.091520032,0.190249171,0.114749623,-1.539691043,0.723518351,0,0.011152033,-0.107161,-0.008842047
BGM-1490,GEBV,1.276177195,-0.088369133,-0.392380604,-0.110733517,0.000509972,0,0.010932262,-0.02378496,-0.004388125
BGM-1491,GEBV,-0.569804507,-0.094058349,-0.175609587,0.891180152,-0.710734021,0,0.117364476,0.043380706,0.007634278
BGM-1497,GEBV,-0.584567347,-0.380208475,-0.038454566,-0.131265964,0.035896978,0,0.108755611,0.090075867,0.002815962
BGM-1498,GEBV,-3.081611926,-0.317842412,-0.216629324,-0.502444512,-1.117285271,0,-0.055000128,-0.051614902,-0.002043159
BGM-1499,GEBV,0.488706286,0.041267597,0.019009293,1.070484216,-0.614475891,0,-0.028345367,-0.08369261,-0.00870318
BGM-1502,GEBV,-0.302020423,-0.348084035,-0.00869704,-0.458640762,0.205034168,0,0.106869934,0.084683417,0.002245845
BGM-1502-M,GEBV,-1.169596549,-0.267978522,-0.077031263,-0.545816224,0.05354287,0,0.096897225,0.061178921,0.002073874
BGM-1503,GEBV,1.227424202,0.194721501,0.145438225,0.205324095,0.633150592,0,-0.073540582,0.002768254,0.001888544
BGM-1507,GEBV,-0.508969071,-0.023156142,-0.151787924,0.791428657,1.706534342,0,-0.092968765,-0.097863644,-0.010434325
BGM-1508,GEBV,-2.919520542,-0.325365158,-0.046508851,-1.001227137,-0.303864775,0,0.076986608,-0.033604449,-0.001373923
BGM-1511,GEBV,-2.763994636,-0.387910947,-0.245735368,1.395383849,-0.659115554,0,0.024432859,0.032150653,0.00337929
BGM-1515,GEBV,-1.394536546,0.217592299,0.01648527,-1.422240406,-1.328039881,0,-0.074978875,-0.125470565,-0.015347357
BGM-1516,GEBV,0.946930044,0.087370899,0.050954343,0.491507707,-0.21004039,0,0.077564082,-0.068684713,-0.006219398
BGM-1518,GEBV,-0.055158279,0.085877276,0.178749901,-0.471695291,0.094224227,0,0.040753908,0.029184139,0.002446947
BGM-1519,GEBV,-1.265287514,-0.307810411,-0.37403584,-0.914539358,0.071558399,0,0.111778857,-0.084372553,-0.009525472
BGM-1520,GEBV,1.425465596,0.22154697,0.174546341,0.240859398,0.429295451,0,-0.063652124,0.014808804,0.003011285
BGM-1521,GEBV,-1.077389499,-0.141841261,-0.132096928,-0.26865888,0.934263132,0,0.054768954,-0.068560688,-0.006894912
BGM-1525,GEBV,-0.630800021,-0.610159975,-0.742179712,0.702782611,-0.863507853,0,-0.023216277,-0.049634379,-0.003346828
BGM-1527,GEBV,0.146207661,0.035005591,-0.066985916,-1.217397352,2.776427764,0,0.118507768,-0.026495831,-0.007214896
BGM-1530,GEBV,0.53414482,0.096052131,-0.031894134,0.266758093,0.445287878,0,0.029233402,0.066457242,0.008687504
BGM-1535,GEBV,0.956682605,0.023426683,-0.053775958,0.187934586,0.486324795,0,-0.061565505,0.003240618,0.001544295
BGM-1537,GEBV,-1.901343752,-0.380849431,-0.435912602,0.010164809,0.403925549,0,0.045042599,-0.003292452,-0.002434315
BGM-1549,GEBV,0.209973181,-0.250344381,-0.187854652,-1.026362587,1.926382604,0,0.113815085,0.024912746,-0.001735542
BGM-1552,GEBV,-1.089690066,0.042596565,0.121369544,-0.672200468,-0.481625797,0,-0.013983838,0.104204771,0.009673616
BGM-1560,GEBV,1.129025447,0.153420026,0.141071688,0.217166253,0.344889881,0,-0.068442319,0.017601038,0.003163761
BGM-1563,GEBV,-1.830986146,-0.500060787,-0.63671587,0.366937455,0.337020355,0,0.083575585,0.011012405,-0.001848901
BGM-1567,GEBV,-0.970492022,-0.37180559,-0.2490732,-0.737979491,0.920169351,0,0.057307562,-0.081720748,-0.010334978
BGM-1569,GEBV,-3.860528237,-0.487103405,-0.330245718,-0.619609904,-1.1872091,0,-0.060790844,-0.037045368,-0.000289754
BGM-1579,GEBV,-0.435871472,-0.003206684,-0.069068828,0.840634299,1.577451112,0,-0.0728347,-0.079517711,-0.008656047
BGM-1580,GEBV,0.770108051,-0.273052928,-0.468722425,0.150178259,0.243813819,0,0.111347589,0.008160099,0.003562627
BGM-1583,GEBV,1.089830691,-0.022072748,-0.009975755,-0.211782847,0.126347889,0,-0.004141421,-0.065230748,-0.00743966
BGM-1584,GEBV,-0.169876493,-0.019022298,-0.137271425,0.779516703,1.692728459,0,-0.073723668,-0.082545391,-0.008852533
BGM-1585,GEBV,-2.339832681,-0.312782372,-0.163720999,-0.390117894,-0.613859037,0,-0.003882753,-0.017162115,-0.006683584
BGM-1586,GEBV,0.732875442,-0.142137601,-0.232821574,0.388106256,1.021782948,0,0.002395293,0.028435932,0.002691341
BGM-1594,GEBV,-0.661046146,-0.185102533,-0.040719732,-0.626044042,-0.340765307,0,-0.001094981,0.079797703,0.007261094
BGM-1595,GEBV,-0.81105336,-0.30884305,-0.274825654,0.431403597,0.255873201,0,0.085343076,-0.020331609,-0.004717557
BGM-1596,GEBV,1.707435336,0.244646711,0.163419661,-0.680437086,0.06460774,0,0.185816182,-0.095795645,-0.009508484
BGM-1598,GEBV,0.947089585,0.163698725,0.033402338,0.157558436,0.051463365,0,0.071647988,-0.082971193,-0.008275818
BGM-1601,GEBV,1.742881548,-0.018203596,-0.061917836,0.995267802,-0.714000356,0,-0.088265336,-0.081086894,-0.009349431
BGM-1602,GEBV,-0.648160872,0.035909158,0.043363806,-0.954339613,0.060035308,0,0.076707713,0.037761679,0.005671618
BGM-1604,GEBV,-0.158511463,0.189399176,0.284928408,-0.432771296,0.159186292,0,0.03800201,0.015788098,0.0008912
BGM-1605,GEBV,-0.385336257,-0.217950025,0.108005293,0.603570253,1.185820311,0,-0.009111868,-0.123571334,-0.018952609
BGM-1606,GEBV,0.697542816,-0.161850976,-0.260389152,0.198692045,-0.120299421,0,-0.000987888,-0.031736653,-0.003955742
BGM-1608,GEBV,-2.456525823,-0.158008703,0.011271026,-0.164311163,0.379451738,0,0.047935128,0.003575296,0.002141258
BGM-1609,GEBV,0.520814076,-0.11631695,-0.237740366,0.229093086,-0.073516727,0,-0.001089492,-0.039629795,-0.004614002
BGM-1610,GEBV,-3.193891032,0.052229854,0.096020954,-0.550960128,-2.950645962,0,0.108636813,0.048127804,0.01006782
BGM-1613,GEBV,-2.910952358,-0.117713277,-0.10268897,0.185187639,-0.531101615,0,0.188593815,0.002469041,-0.003300643
BGM-1615,GEBV,-2.273477284,0.029508616,-0.396445233,-1.207483431,0.021881846,0,0.034213241,0.061307531,0.007267695
BGM-1619,GEBV,-0.872482248,-0.344139874,-0.102409057,0.071541732,-0.668093536,0,0.145217846,0.10843948,0.015225409
BGM-1621,GEBV,-0.946645225,0.02272961,0.106040084,0.097220997,0.622869354,0,0.008121912,-0.018946571,-0.001054899
BGM-1622,GEBV,-0.604722459,0.037134716,0.197581522,-0.945131252,1.259984039,0,-0.023818004,-0.047556664,-0.010225747
BGM-1628,GEBV,-0.440806504,-0.268446135,-0.344920005,0.287245189,0.88473432,0,0.126298516,0.021568395,0.001204671
BGM-1629,GEBV,-0.044160321,0.091825172,-0.06354905,0.553087208,0.780719833,0,0.117383237,0.047352766,0.00964496
BGM-1631,GEBV,-3.070829297,0.072879316,0.204722083,-0.485491224,0.36679498,0,0.045402166,0.080637185,0.010353191
BGM-1632,GEBV,-3.538933009,-0.726738565,-0.105247117,-0.207926782,-1.48449661,0,0.081218332,0.100317399,0.011133377
BGM-1637,GEBV,1.114054571,0.100915119,-0.008582244,0.514481315,0.993267478,0,0.159426913,0.014618735,0.000273722
BGM-1639,GEBV,-0.645443734,-0.334354685,-0.367738642,-0.010472421,-1.191841398,0,-0.030678162,-0.017153747,0.002563133
BGM-1643,GEBV,1.677842354,0.023007902,-0.017460227,-0.299362011,0.418446389,0,-0.019186641,-0.175416765,-0.019862168
BGM-1645,GEBV,-0.538473816,-0.184346185,0.145602987,-0.478448367,-0.479611068,0,0.151777423,0.033019872,0.005245755
BGM-1646,GEBV,-0.266429415,0.05291235,0.078229187,-0.428878134,-0.52130239,0,-0.012779108,-0.058303339,-0.005562156
BGM-1649,GEBV,-0.143975331,0.014698311,0.029114645,0.100676353,-0.721143302,0,0.011945471,-0.002491646,0.001495713
BGM-1656,GEBV,1.404896874,0.193761835,0.147217808,0.146313372,0.425025299,0,-0.060853238,0.014672499,0.002994198
BGM-1657,GEBV,-1.130554652,-0.252413118,0.01370137,0.696845676,-0.626996012,0,0.026503046,-0.060975086,-0.006367894
BGM-1658,GEBV,0.343500999,0.082472397,0.029584834,0.795990515,-0.099157214,0,0.043833535,-0.05197557,-0.00560766
BGM-1659,GEBV,-3.675111372,0.068777302,0.153433844,-0.840189836,-2.866699967,0,0.114882547,0.033456978,0.008744592
BGM-1660,GEBV,-2.760360616,-0.283152262,-0.528650547,-1.123158226,-1.875478276,0,0.041668556,0.089564031,0.006591901
BGM-1661,GEBV,-1.954760412,-0.298004649,0.060617733,0.343987199,-1.218319152,0,0.025138647,0.022847623,0.003454093
BGM-1662,GEBV,-0.484990584,-0.072868776,-0.159240743,0.812640422,1.567232467,0,-0.071618379,-0.073757343,-0.008086826
BGM-1666,GEBV,-4.000790462,-0.434409585,-0.291142088,-0.656261997,-1.059497831,0,-0.076208754,-0.043631873,-0.00082861
BGM-1667,GEBV,-0.496923079,-0.245930575,-0.134602996,-0.730307286,1.031936018,0,-0.095457488,0.048009741,0.008032072
BGM-1668,GEBV,-4.201753714,-0.438165147,-0.323412103,-0.542812052,-1.166529516,0,-0.072267922,-0.046272595,-0.00107494
BGM-1669,GEBV,-0.491070773,-0.262875003,-0.105595427,-0.500582516,1.044741503,0,-0.088854963,0.059347728,0.009054168
BGM-1670,GEBV,0.163045139,-0.026669725,-0.028546306,0.873693375,-0.686217069,0,-0.017063731,-0.084249034,-0.008862169
BGM-1671,GEBV,1.754901957,0.042007368,-0.035687311,-0.605081436,0.349832055,0,-0.034907672,-0.185194427,-0.021050283
BGM-1672,GEBV,1.730166698,0.021922915,-0.066049,-0.140310862,0.506263265,0,-0.03302077,-0.181937904,-0.020832739
BGM-1674,GEBV,-1.506724496,-0.111329301,-0.520374044,-0.917587295,-0.650684774,0,0.031196282,0.03555654,-0.001938341
BGM-1675,GEBV,1.501189499,-0.265429547,-0.570958915,0.860815408,1.491536851,0,-0.060483804,-0.020568282,-0.00851965
BGM-1677,GEBV,1.664716155,0.019899965,-0.041341841,-0.135129063,0.3565038,0,-0.030236027,-0.189511302,-0.021334831
BGM-1679,GEBV,-4.074167604,-0.451717628,-0.332020498,-0.419905243,-0.984135251,0,-0.08102442,-0.052446732,-0.001863625
BGM-1680,GEBV,-3.706111284,-0.335265955,-0.311823407,0.692098387,-0.438944585,0,-0.02321804,0.00883459,0.006116247
BGM-1681,GEBV,-2.54561892,-0.160853022,-0.074557574,-0.493646575,0.324296471,0,0.010108428,0.006404296,0.00344974
BGM-1682,GEBV,1.660650226,0.243455432,0.190703227,-0.241483313,0.112196835,0,0.169668086,-0.107333143,-0.010726724
BGM-1683,GEBV,-0.397375977,-0.130127289,-0.012858726,-0.26170895,1.351231565,0,0.075182789,0.001946218,0.001770956
BGM-1684,GEBV,-0.059030834,0.361468502,-0.057827895,-0.070437846,0.205933127,0,-0.027933504,-0.015592534,0.002607446
BGM-1685,GEBV,0.469682021,0.12499644,0.106763391,-0.413410423,0.364060275,0,-0.077112948,-0.057161222,-0.006686514
BGM-1686,GEBV,-1.011770284,-0.36621814,-0.117124477,0.094853328,-0.774667174,0,0.144377089,0.109881103,0.015337087
BGM-1688,GEBV,-2.907092084,-0.259077733,-0.184729304,-0.38465724,-0.90757482,0,-0.049961181,-0.048245739,-0.001691126
BGM-1689,GEBV,-0.161895566,0.072713575,-0.107579429,-0.362873848,0.115209509,0,0.019652389,-0.029114919,-0.000836946
BGM-1690,GEBV,-4.104036794,-0.440197159,-0.287540094,-0.446660469,-1.074309241,0,-0.09147779,-0.051409987,-0.001735939
BGM-1691,GEBV,-0.670433,0.293186186,0.456197239,-0.567197492,0.317253759,0,-0.00514122,-0.00222039,-0.000827421
BGM-1692,GEBV,-3.663339585,0.064262557,0.128472334,-0.933619415,-2.842767186,0,0.108679406,0.027613175,0.008041731
BGM-1696,GEBV,1.273611507,-0.221577561,-0.038139455,-0.012599461,0.086822102,0,0.007120723,0.017176418,0.001698026
BGM-1697,GEBV,-5.295419307,-0.642518769,-0.016170171,-0.010394056,-0.800734554,0,0.0004056,-0.009383195,-0.002292882
BGM-1698,GEBV,-1.799986297,-0.290008234,-0.220829878,-0.130994171,-0.818542493,0,0.238765131,0.073109209,0.005624439
BGM-1700,GEBV,-0.759199942,-0.144806778,-0.187741663,0.70014244,0.095182232,0,-0.021992298,-0.042500623,-0.010339032
BGM-1701,GEBV,-0.983521394,-0.053938055,-0.488417472,0.029726789,-1.557128913,0,0.073838952,-0.023427085,-0.006488256
BGM-1702,GEBV,0.48114048,-0.341161538,-0.638752803,-0.087833795,0.966035869,0,-0.008869079,-0.01020493,-0.00604745
BGM-1703,GEBV,-1.909284802,-0.332113814,-0.294862268,0.688813149,-0.210719728,0,0.040394066,-0.00764884,-0.005351063
BGM-1704,GEBV,-0.876872698,-0.0768701,-0.537440384,0.198055965,-1.462505762,0,0.067340747,-0.018630442,-0.006103059
BGM-1705,GEBV,-0.74824901,-0.059423495,-0.510732511,0.151551378,-1.470305555,0,0.068679355,-0.021249332,-0.006226314
BGM-1706,GEBV,-4.205387608,-0.431751543,-0.318310794,-0.390097008,-1.031151574,0,-0.090710183,-0.05308393,-0.001983821
BGM-1709,GEBV,-0.701014412,-0.221986265,-0.255829477,0.030347666,0.06563914,0,0.032827862,0.031672679,-0.003157778
BGM-1710,GEBV,-2.398254381,-0.262199619,-0.43861603,0.329033009,-0.653328743,0,0.000520691,0.05800454,1.31E-05
BGM-1712,GEBV,-1.315402727,-0.526831868,-0.560710182,0.017460809,1.172684484,0,-0.04478578,0.00636534,-0.002965952
BGM-1715,GEBV,1.026667544,0.206802014,0.217567875,0.259147689,0.589569836,0,-0.082012874,0.005639647,0.001909523
BGM-1716,GEBV,-3.523175693,0.066926737,0.147676966,-0.681958024,-2.771874308,0,0.108031593,0.032276826,0.008492801
BGM-1718,GEBV,-0.616935006,-0.132844588,-0.833572751,0.702775711,0.000385286,0,0.058878769,0.085102329,-0.001028387
BGM-1721,GEBV,-3.581932884,0.064582991,0.129422662,-0.802771594,-2.934922123,0,0.10171036,0.026879123,0.007977865
BGM-1722,GEBV,-4.214291748,-0.4449884,-0.305285577,-0.455051187,-1.12062724,0,-0.088440163,-0.053667938,-0.002115111
BGM-1722(D),GEBV,-3.900461402,-0.414863501,-0.306682297,-0.362824296,-1.196055077,0,-0.075401963,-0.049934803,-0.001518874
BGM-1723,GEBV,-0.472277541,-0.084387806,0.187467161,-0.346838388,-1.182752265,0,0.012764083,-0.05768642,-0.006050732
BGM-1725,GEBV,-0.675047,-0.208591419,-0.272691005,0.184080614,-0.16386174,0,0.050854534,0.042334902,-0.001902337
BGM-1726,GEBV,-1.528305326,0.076124155,0.233703045,-1.445050986,-0.620082693,0,0.045202938,-0.065059164,-0.007177933
BGM-1727,GEBV,-1.03197224,-0.42967243,0.045171444,0.820074092,-0.633745072,0,0.023900536,-0.02376619,-0.003833184
BGM-1728,GEBV,-0.609220181,-0.107289018,0.255216191,-0.374620948,-0.568201116,0,-0.036890555,0.024678471,0.000608211
BGM-1729,GEBV,-0.860368994,-0.228546213,0.217282376,-0.34410454,-0.605613166,0,-0.035090573,0.025314761,0.000715341
BGM-1730,GEBV,-0.25002105,0.020509373,-0.006865038,0.365398897,-0.816984788,0,0.101023309,0.027893205,0.004583162
BGM-1732,GEBV,1.537841037,0.227921581,-0.233882942,0.533858383,1.957731196,0,-0.042152843,-0.122817098,-0.017900235
BGM-1733,GEBV,0.244676202,0.014669969,0.051540016,0.652382108,1.303870878,0,-0.157460231,-0.155365966,-0.02439071
BGM-1734,GEBV,0.477472005,-0.170223359,-0.108385411,0.70476728,2.259055942,0,-0.130775955,-0.188868324,-0.02607153
BGM-1737,GEBV,-0.266802323,0.041605609,0.066292716,-0.108676184,-0.672710328,0,-0.02016596,-0.062182381,-0.005905605
BGM-1738,GEBV,-0.097834036,-0.232101535,-0.198128692,-0.077699411,0.621146972,0,0.053697186,-0.047011889,-0.006413402
BGM-1739,GEBV,1.285449338,-0.056862025,-0.255375466,0.730472548,1.127628517,0,0.031342757,-0.132844742,-0.017550245
BGM-1741,GEBV,1.759384198,0.107345004,-0.065892955,0.172072985,1.645320783,0,0.01292396,-0.0385778,-0.008499196
BGM-1742,GEBV,0.920979989,-0.462585847,-0.644564488,1.22957067,1.863662822,0,-0.163665135,-0.025925574,-0.009553254
BGM-1743,GEBV,0.836502281,-0.436146373,-0.298684291,0.854138302,1.155093737,0,-0.180458398,-0.104625004,-0.014059082
BGM-1744,GEBV,0.588453174,0.04884096,-0.093881077,0.509276329,1.05002182,0,-0.005820011,-0.062137919,-0.011438637
BGM-1745,GEBV,1.812211943,-0.321780219,-0.184409531,0.741399528,1.475896411,0,-0.036059653,-0.150771746,-0.023319141
BGM-1747,GEBV,0.565936808,-0.18256204,-0.15403721,0.574373632,1.584749479,0,-0.147028708,-0.098775146,-0.015033097
BGM-1748,GEBV,-0.121907716,0.16759224,-0.044038449,0.577223954,1.832082364,0,-0.079565998,-0.085799262,-0.016214866
BGM-1749,GEBV,-1.126018299,-0.29699698,-0.140651009,-0.400079832,1.183405437,0,-0.102456125,0.040134001,0.007031554
BGM-1750,GEBV,1.294580654,0.10880179,-0.215101574,-0.748001572,0.478364166,0,0.039860408,-0.060999129,-0.004821319
BGM-1752,GEBV,-0.488272769,-0.183044087,0.127546524,0.752034776,1.414258038,0,-0.019099397,-0.12764098,-0.019612124
BGM-1753,GEBV,0.833602601,-0.144240323,-0.140763333,-0.063208365,1.729905202,0,-0.182821175,-0.128071041,-0.019087002
BGM-1754,GEBV,1.722282428,-0.152100354,-0.04896033,-0.503394642,1.321721723,0,-0.15682792,0.001916991,-0.005719423
BGM-1756,GEBV,1.718061755,-0.362271429,-0.197778463,0.255007121,1.7487051,0,-0.129178575,-0.135917104,-0.020461554
BGM-1757,GEBV,-0.200537523,-0.373919419,-0.507734769,1.034025303,-0.358432273,0,-0.117379445,-0.062284492,-0.002952607
BGM-1759,GEBV,0.866670233,-0.017739281,-0.115663395,0.295669819,-0.308094764,0,0.003604655,0.010457548,0.003840287
BGM-1759(B),GEBV,0.97534124,-0.39044839,-0.61370752,1.134994328,1.737106468,0,-0.146816229,-0.024441253,-0.00931727
